text,word,sentence,indexloc,compname
2019 年 11 月 29 日 各位 会社 名 株式会社 ジェイ ホールディングス 代表 者 名 代表 取締役 社長 上野 真司 （ コード ： 2721 東証 ジャスダック ） 問合せ 先 取締役 副 社長 中野 章男 （ 03 － 6430 － 3461 ） 株式 の 譲渡 に関する お知らせ 当社 は 、 本日 開催 の 取締役 会 において 、 ソーシャルバンク 株式会社 （ 沖縄 県 浦添 市 、 代表 取締役 浦崎 直 壮 、 以下 、 「 ソーシャルバンク 社 」 と いい ます 。 ） と の 資本 業務 提携 に関して 、 当社 が 保有 する ソーシャルバンク 社 の 株式 の 譲渡 以下 、 「 本件 株式 譲渡 」 と いい ます 。 を 決議 いたし まし た ので 、 下記 の 通り お知らせ いたし ます 。 なお 、 本件 株式 譲渡 後 も 、 当社 と ソーシャルバンク 社 と の 業務 提携 は 存続 する こと と し 、 相互 の 業容 拡大 において 補完 的 機能 を 担う こと を 目的 に 、 今後 も 良好 な 関係 を 継続 し,2019,248,0,
,年,248,1,
,11,248,2,
,月,248,3,
,29,248,4,
,日,248,5,
,各位,248,6,
,会社,248,7,
,名,248,8,
,株式会社,248,9,
,ジェイ,248,10,
,ホールディングス,248,11,
,代表,248,12,
,者,248,13,
,名,248,14,
,代表,248,15,
,取締役,248,16,
,社長,248,17,
,上野,248,18,
,真司,248,19,
,（,248,20,
,コード,248,21,
,：,248,22,
,2721,248,23,
,東証,248,24,
,ジャスダック,248,25,
,）,248,26,
,問合せ,248,27,
,先,248,28,
,取締役,248,29,
,副,248,30,
,社長,248,31,
,中野,248,32,
,章男,248,33,
,（,248,34,
,3,248,35,
,－,248,36,
,6430,248,37,
,－,248,38,
,3461,248,39,
,）,248,40,
,株式,248,41,
,の,248,42,
,譲渡,248,43,
,に関する,248,44,
,お知らせ,248,45,
,当社,248,46,
,は,248,47,
,、,248,48,
,本日,248,49,
,開催,248,50,
,の,248,51,
,取締役,248,52,
,会,248,53,
,において,248,54,
,、,248,55,
,ソーシャルバンク,248,56,
,株式会社,248,57,
,（,248,58,
,沖縄,248,59,
,県,248,60,
,浦添,248,61,
,市,248,62,
,、,248,63,
,代表,248,64,
,取締役,248,65,
,浦崎,248,66,
,直,248,67,
,壮,248,68,
,、,248,69,
,以下,248,70,
,、,248,71,
,「,248,72,
,ソーシャルバンク,248,73,
,社,248,74,
,」,248,75,
,と,248,76,
,いい,248,77,
,ます,248,78,
,。,248,79,
,）,248,80,
,と,248,81,
,の,248,82,
,資本,248,83,
,業務,248,84,
,提携,248,85,
,に関して,248,86,
,、,248,87,
,当社,248,88,
,が,248,89,
,保有,248,90,
,する,248,91,
,ソーシャルバンク,248,92,
,社,248,93,
,の,248,94,
,株式,248,95,
,の,248,96,
,譲渡,248,97,
,以下,248,98,
,、,248,99,
,「,248,100,
,本件,248,101,
,株式,248,102,
,譲渡,248,103,
,」,248,104,
,と,248,105,
,いい,248,106,
,ます,248,107,
,。,248,108,
,を,248,109,
,決議,248,110,
,いたし,248,111,
,まし,248,112,
,た,248,113,
,ので,248,114,
,、,248,115,
,下記,248,116,
,の,248,117,
,通り,248,118,
,お知らせ,248,119,
,いたし,248,120,
,ます,248,121,
,。,248,122,
,なお,248,123,
,、,248,124,
,本件,248,125,
,株式,248,126,
,譲渡,248,127,
,後,248,128,
,も,248,129,
,、,248,130,
,当社,248,131,
,と,248,132,
,ソーシャルバンク,248,133,
,社,248,134,
,と,248,135,
,の,248,136,
,業務,248,137,
,提携,248,138,
,は,248,139,
,存続,248,140,
,する,248,141,
,こと,248,142,
,と,248,143,
,し,248,144,
,、,248,145,
,相互,248,146,
,の,248,147,
,業容,248,148,
,拡大,248,149,
,において,248,150,
,補完,248,151,
,的,248,152,
,機能,248,153,
,を,248,154,
,担う,248,155,
,こと,248,156,
,を,248,157,
,目的,248,158,
,に,248,159,
,、,248,160,
,今後,248,161,
,も,248,162,
,良好,248,163,
,な,248,164,
,関係,248,165,
,を,248,166,
,継続,248,167,
,し,248,168,
資本 業務 提携 及び 第三者 割当 による 自己 株式 の 処分 に関する お知らせ,資本,249,0,
,業務,249,1,
,提携,249,2,
,及び,249,3,
,第三者,249,4,
,割当,249,5,
,による,249,6,
,自己,249,7,
,株式,249,8,
,の,249,9,
,処分,249,10,
,に関する,249,11,
,お知らせ,249,12,
2019 年 12 月 11 日 « 本日 、 「 資本 業務 提携 及び 第三者 割当 による 自己 株式 の 処分 に関する お知らせ 」 を 開示 いたし まし た 。 ▲ 事業 内容 ☎ 0223826127 営業 時間 ： 900 ～ 1730 定休 日 ： 日 ・ 祝日 〒 9811223 宮城 県 名取 市 下余田 字 中 荷 672102238201702014 資本 業務 提携 及び 第三者 割当 による 自己 株式 の 処分 に関する お知らせ 各位 ２ ０ １ ９ 年 １２月 １ １ 日 会社 名 センコン物流 株式会社 代表 者 名 代表 取締役 社長 久保田 賢二 問合せ 先 ＪＡＳＤＡＱ ・ コード ９ ０ ５ １ 常務 取締役 管理 本部 長 柴崎 敏明 電話 ０ ２ ２ ３ ８ ２ ６ １ ２ ７ 資本 業務 提携 及び 第三者 割当 による 自己 株式 の 処分 に関する お知らせ 当社 は 、 2019 年 12 月 11 日 開催 の 取締役 会 において 、 株式会社 富士ロジテック ホールディングス （ 本社 ： 静岡 県 静岡 市 清水 区,2019,250,0,
,年,250,1,
,12,250,2,
,月,250,3,
,11,250,4,
,日,250,5,
,«,250,6,
,本日,250,7,
,、,250,8,
,「,250,9,
,資本,250,10,
,業務,250,11,
,提携,250,12,
,及び,250,13,
,第三者,250,14,
,割当,250,15,
,による,250,16,
,自己,250,17,
,株式,250,18,
,の,250,19,
,処分,250,20,
,に関する,250,21,
,お知らせ,250,22,
,」,250,23,
,を,250,24,
,開示,250,25,
,いたし,250,26,
,まし,250,27,
,た,250,28,
,。,250,29,
,▲,250,30,
,事業,250,31,
,内容,250,32,
,☎,250,33,
,223826127,250,34,
,営業,250,35,
,時間,250,36,
,：,250,37,
,900,250,38,
,～,250,39,
,1730,250,40,
,定休,250,41,
,日,250,42,
,：,250,43,
,日,250,44,
,・,250,45,
,祝日,250,46,
,〒,250,47,
,9811223,250,48,
,宮城,250,49,
,県,250,50,
,名取,250,51,
,市,250,52,
,下余田,250,53,
,字,250,54,
,中,250,55,
,荷,250,56,
,672102238201702014,250,57,
,資本,250,58,
,業務,250,59,
,提携,250,60,
,及び,250,61,
,第三者,250,62,
,割当,250,63,
,による,250,64,
,自己,250,65,
,株式,250,66,
,の,250,67,
,処分,250,68,
,に関する,250,69,
,お知らせ,250,70,
,各位,250,71,
,2,250,72,
,0,250,73,
,1,250,74,
,9,250,75,
,年,250,76,
,１２月,250,77,
,1,250,78,
,1,250,79,
,日,250,80,
,会社,250,81,
,名,250,82,
,センコン物流,250,83,
,株式会社,250,84,
,代表,250,85,
,者,250,86,
,名,250,87,
,代表,250,88,
,取締役,250,89,
,社長,250,90,
,久保田,250,91,
,賢二,250,92,
,問合せ,250,93,
,先,250,94,
,ＪＡＳＤＡＱ,250,95,
,・,250,96,
,コード,250,97,
,9,250,98,
,0,250,99,
,5,250,100,
,1,250,101,
,常務,250,102,
,取締役,250,103,
,管理,250,104,
,本部,250,105,
,長,250,106,
,柴崎,250,107,
,敏明,250,108,
,電話,250,109,
,0,250,110,
,2,250,111,
,2,250,112,
,3,250,113,
,8,250,114,
,2,250,115,
,6,250,116,
,1,250,117,
,2,250,118,
,7,250,119,
,資本,250,120,
,業務,250,121,
,提携,250,122,
,及び,250,123,
,第三者,250,124,
,割当,250,125,
,による,250,126,
,自己,250,127,
,株式,250,128,
,の,250,129,
,処分,250,130,
,に関する,250,131,
,お知らせ,250,132,
,当社,250,133,
,は,250,134,
,、,250,135,
,2019,250,136,
,年,250,137,
,12,250,138,
,月,250,139,
,11,250,140,
,日,250,141,
,開催,250,142,
,の,250,143,
,取締役,250,144,
,会,250,145,
,において,250,146,
,、,250,147,
,株式会社,250,148,
,富士ロジテック,250,149,
,ホールディングス,250,150,
,（,250,151,
,本社,250,152,
,：,250,153,
,静岡,250,154,
,県,250,155,
,静岡,250,156,
,市,250,157,
,清水,250,158,
,区,250,159,
2020 年 ３月 期 の 連結 業績 予想 に関する お知らせ,2020,251,0,
,年,251,1,
,３月,251,2,
,期,251,3,
,の,251,4,
,連結,251,5,
,業績,251,6,
,予想,251,7,
,に関する,251,8,
,お知らせ,251,9,
各位 2020 年 ２月 ５ 日 会社 名 株式会社 ミンカブ・ジ・インフォノイド 代表 者 名 代表 取締役 社長 瓜生 憲 （ コード 番号 4436 東証 マザーズ ） 問合せ 先 取締役 副 社長 兼 髙田 隆太郎 （ ： 0368671531 ） 2020 年 ３月 期 の 連結 業績 予想 に関する お知らせ 当社 は 、 2019 年 第 ３ 四半期 末 を みなし 取得 日 として 株式会社 を 連結 子会社 化 し た こと に 伴い 、 連結 財務諸表 作成 会社 と なり まし た ので 、 2020 年 ３月 期 （ 2019 年 ４月 １ 日 ～ 2020 年 ３月 31 日 ） の 連結 業績 予想 に つき 、 下記 の とおり お知らせ いたし ます 。 記 2020 年 ３月 期 の 連結 業績 予想 （ 2019 年 ４月 １ 日 ～ 2020 年 ３月 31 日 ） 売上 高 営業 利益 経常 利益 今回 発表 予想 百 万 円 2700 百 万 円 780 百 万 円 430 百 万 円 400 親会社 株主 に 帰属 する 当期 純 利益 百,各位,252,0,
,2020,252,1,
,年,252,2,
,２月,252,3,
,5,252,4,
,日,252,5,
,会社,252,6,
,名,252,7,
,株式会社,252,8,
,ミンカブ・ジ・インフォノイド,252,9,
,代表,252,10,
,者,252,11,
,名,252,12,
,代表,252,13,
,取締役,252,14,
,社長,252,15,
,瓜生,252,16,
,憲,252,17,
,（,252,18,
,コード,252,19,
,番号,252,20,
,4436,252,21,
,東証,252,22,
,マザーズ,252,23,
,）,252,24,
,問合せ,252,25,
,先,252,26,
,取締役,252,27,
,副,252,28,
,社長,252,29,
,兼,252,30,
,髙田,252,31,
,隆太郎,252,32,
,（,252,33,
,：,252,34,
,368671531,252,35,
,）,252,36,
,2020,252,37,
,年,252,38,
,３月,252,39,
,期,252,40,
,の,252,41,
,連結,252,42,
,業績,252,43,
,予想,252,44,
,に関する,252,45,
,お知らせ,252,46,
,当社,252,47,
,は,252,48,
,、,252,49,
,2019,252,50,
,年,252,51,
,第,252,52,
,3,252,53,
,四半期,252,54,
,末,252,55,
,を,252,56,
,みなし,252,57,
,取得,252,58,
,日,252,59,
,として,252,60,
,株式会社,252,61,
,を,252,62,
,連結,252,63,
,子会社,252,64,
,化,252,65,
,し,252,66,
,た,252,67,
,こと,252,68,
,に,252,69,
,伴い,252,70,
,、,252,71,
,連結,252,72,
,財務諸表,252,73,
,作成,252,74,
,会社,252,75,
,と,252,76,
,なり,252,77,
,まし,252,78,
,た,252,79,
,ので,252,80,
,、,252,81,
,2020,252,82,
,年,252,83,
,３月,252,84,
,期,252,85,
,（,252,86,
,2019,252,87,
,年,252,88,
,４月,252,89,
,1,252,90,
,日,252,91,
,～,252,92,
,2020,252,93,
,年,252,94,
,３月,252,95,
,31,252,96,
,日,252,97,
,）,252,98,
,の,252,99,
,連結,252,100,
,業績,252,101,
,予想,252,102,
,に,252,103,
,つき,252,104,
,、,252,105,
,下記,252,106,
,の,252,107,
,とおり,252,108,
,お知らせ,252,109,
,いたし,252,110,
,ます,252,111,
,。,252,112,
,記,252,113,
,2020,252,114,
,年,252,115,
,３月,252,116,
,期,252,117,
,の,252,118,
,連結,252,119,
,業績,252,120,
,予想,252,121,
,（,252,122,
,2019,252,123,
,年,252,124,
,４月,252,125,
,1,252,126,
,日,252,127,
,～,252,128,
,2020,252,129,
,年,252,130,
,３月,252,131,
,31,252,132,
,日,252,133,
,）,252,134,
,売上,252,135,
,高,252,136,
,営業,252,137,
,利益,252,138,
,経常,252,139,
,利益,252,140,
,今回,252,141,
,発表,252,142,
,予想,252,143,
,百,252,144,
,万,252,145,
,円,252,146,
,2700,252,147,
,百,252,148,
,万,252,149,
,円,252,150,
,780,252,151,
,百,252,152,
,万,252,153,
,円,252,154,
,430,252,155,
,百,252,156,
,万,252,157,
,円,252,158,
,400,252,159,
,親会社,252,160,
,株主,252,161,
,に,252,162,
,帰属,252,163,
,する,252,164,
,当期,252,165,
,純,252,166,
,利益,252,167,
,百,252,168,
プレス リリース 株式会社 コルボ の 持ち株 会社 で ある 株式会社 コルボホールディングス の 株式 取得 （ 子会社 化 ） に関する お知らせ,プレス,253,0,
,リリース,253,1,
,株式会社,253,2,
,コルボ,253,3,
,の,253,4,
,持ち株,253,5,
,会社,253,6,
,で,253,7,
,ある,253,8,
,株式会社,253,9,
,コルボホールディングス,253,10,
,の,253,11,
,株式,253,12,
,取得,253,13,
,（,253,14,
,子会社,253,15,
,化,253,16,
,）,253,17,
,に関する,253,18,
,お知らせ,253,19,
20191223 株式会社 コルボ の 持ち株 会社 で ある 株式会社 コルボホールディングス の 株式 取得 （ 子会社 化 ） に関する お知らせ メドピア 株式会社 （ 東京 都 中央 区 、 代表 取締役 社長 ： 石見 陽 、 以下 当社 ） は 、 2019 年 12 月 23 日 開催 の 取締役 会 において 、 下記 の とおり 、 持ち株 会社 で ある 株式会社 コルボホールディングス （ 東京 都 中央 区 、 代表 取締役 社長 ： 神 農 友理 、 以下 「 コルボ 」 ） の 株式 を 取得 し 、 コルボ 及び その 完全 子会社 で ある 株式会社 コルボ （ 東京 都 中央 区 、 代表 取締役 社長 ： 神 農 友理 、 以下 「 コルボ 」 ） を 子会社 化 する こと について 決議 いたし まし た ので 、 お知らせ いたし ます 。 当社 が 運営 する 医師 専用 コミュニティ サイト 「 」 は 、 “ 一 人 の 医師 の 疑問 は 多く の 医師 の 疑問 かも しれ ない ” という コンセプト の もと で 運営 さ れ,20191223,254,0,
,株式会社,254,1,
,コルボ,254,2,
,の,254,3,
,持ち株,254,4,
,会社,254,5,
,で,254,6,
,ある,254,7,
,株式会社,254,8,
,コルボホールディングス,254,9,
,の,254,10,
,株式,254,11,
,取得,254,12,
,（,254,13,
,子会社,254,14,
,化,254,15,
,）,254,16,
,に関する,254,17,
,お知らせ,254,18,
,メドピア,254,19,
,株式会社,254,20,
,（,254,21,
,東京,254,22,
,都,254,23,
,中央,254,24,
,区,254,25,
,、,254,26,
,代表,254,27,
,取締役,254,28,
,社長,254,29,
,：,254,30,
,石見,254,31,
,陽,254,32,
,、,254,33,
,以下,254,34,
,当社,254,35,
,）,254,36,
,は,254,37,
,、,254,38,
,2019,254,39,
,年,254,40,
,12,254,41,
,月,254,42,
,23,254,43,
,日,254,44,
,開催,254,45,
,の,254,46,
,取締役,254,47,
,会,254,48,
,において,254,49,
,、,254,50,
,下記,254,51,
,の,254,52,
,とおり,254,53,
,、,254,54,
,持ち株,254,55,
,会社,254,56,
,で,254,57,
,ある,254,58,
,株式会社,254,59,
,コルボホールディングス,254,60,
,（,254,61,
,東京,254,62,
,都,254,63,
,中央,254,64,
,区,254,65,
,、,254,66,
,代表,254,67,
,取締役,254,68,
,社長,254,69,
,：,254,70,
,神,254,71,
,農,254,72,
,友理,254,73,
,、,254,74,
,以下,254,75,
,「,254,76,
,コルボ,254,77,
,」,254,78,
,）,254,79,
,の,254,80,
,株式,254,81,
,を,254,82,
,取得,254,83,
,し,254,84,
,、,254,85,
,コルボ,254,86,
,及び,254,87,
,その,254,88,
,完全,254,89,
,子会社,254,90,
,で,254,91,
,ある,254,92,
,株式会社,254,93,
,コルボ,254,94,
,（,254,95,
,東京,254,96,
,都,254,97,
,中央,254,98,
,区,254,99,
,、,254,100,
,代表,254,101,
,取締役,254,102,
,社長,254,103,
,：,254,104,
,神,254,105,
,農,254,106,
,友理,254,107,
,、,254,108,
,以下,254,109,
,「,254,110,
,コルボ,254,111,
,」,254,112,
,）,254,113,
,を,254,114,
,子会社,254,115,
,化,254,116,
,する,254,117,
,こと,254,118,
,について,254,119,
,決議,254,120,
,いたし,254,121,
,まし,254,122,
,た,254,123,
,ので,254,124,
,、,254,125,
,お知らせ,254,126,
,いたし,254,127,
,ます,254,128,
,。,254,129,
,当社,254,130,
,が,254,131,
,運営,254,132,
,する,254,133,
,医師,254,134,
,専用,254,135,
,コミュニティ,254,136,
,サイト,254,137,
,「,254,138,
,」,254,139,
,は,254,140,
,、,254,141,
,“,254,142,
,一,254,143,
,人,254,144,
,の,254,145,
,医師,254,146,
,の,254,147,
,疑問,254,148,
,は,254,149,
,多く,254,150,
,の,254,151,
,医師,254,152,
,の,254,153,
,疑問,254,154,
,かも,254,155,
,しれ,254,156,
,ない,254,157,
,”,254,158,
,という,254,159,
,コンセプト,254,160,
,の,254,161,
,もと,254,162,
,で,254,163,
,運営,254,164,
,さ,254,165,
,れ,254,166,
ラブ ロック 株式会社 の 第三者 割当 増資 の 引受け に関する お知らせ,ラブ,255,0,
,ロック,255,1,
,株式会社,255,2,
,の,255,3,
,第三者,255,4,
,割当,255,5,
,増資,255,6,
,の,255,7,
,引受け,255,8,
,に関する,255,9,
,お知らせ,255,10,
お 問い合わせ ラブ ロック 株式会社 の 第三者 割当 増資 の 引受け に関する お知らせ 2020 年 01 月 29 日 当社 と ラブ ロック 株式会社 （ 本社 ： 東京 都 港 区 、 代表 取締役 ： 長瀬 嘉 秀 、 以下 「 ラブ ロック 社 」 ） は 、 2019 年 11 月 13 日 に 、 当社 が 提供 する セキュアサービス 開発 ソリューション 「 」 と 、 ラブ ロック 社 の ブロック チェーン を 活用 し た 機器 の データ 改ざん 防止 の ソリューション に関する 業務 提携 を 発表 を いたし まし た 。 この たび 、 業務 提携 を より 緊密 な もの と し 、 新しい ソリューション の 開発 を 加速 する ため 、 2020 年 1 月 28 日 に ラブ ロック 社 の 第三者 割当 増資 を 引き受ける こと と いたし まし た ので お知らせ し ます 。 詳細 は 、 トピック スラブ ロック 株式会社 の 第三者 割当 増資 の 引受け に関する お知らせ 製品 を 探す 製品 を 探す 用途 から 探,お,256,0,
